Customer ID,Recency,Frequency,Monetary,Cluster
15092.0,215,3,239.28,0
15093.0,18,23,815.23,1
15094.0,463,2,15.25,3
15095.0,104,10,315.01,1
15096.0,43,1,34.23,1
15097.0,4,3,205.92000000000002,1
15098.0,182,3,1303.95,1
15099.0,84,1,47.690000000000005,1
15100.0,334,7,119.69999999999999,0
15101.0,9,6,245.53,1
15102.0,531,2,88.98,3
15103.0,31,2,197.64000000000001,1
15104.0,197,2,374.39,0
15105.0,18,9,376.07,1
15106.0,18,5,248.82,1
15107.0,311,9,276.9,0
15108.0,142,4,289.8,1
15109.0,246,3,260.8,0
15110.0,24,6,395.1,1
15111.0,29,5,594.38,1
15112.0,611,1,30.5,3
15113.0,10,3,213.44,1
15114.0,30,12,417.81,1
15115.0,18,2,118.22,1
15116.0,18,4,124.3,1
15117.0,15,8,271.32,1
15118.0,134,1,0.17,1
15119.0,246,1,108.2,0
15120.0,134,1,103.31,1
15121.0,50,2,118.35,1
15122.0,114,11,807.05,1
15123.0,7,5,549.5699999999999,1
15124.0,23,4,97.56,1
15125.0,25,24,944.34,1
15126.0,537,2,70.07,3
15127.0,66,2,85.89,1
15128.0,60,5,260.9,1
15129.0,50,23,508.5,1
15130.0,170,1,53.24,0
15131.0,395,1,14.56,0
15132.0,18,5,107.26,1
15133.0,128,5,128.14,1
15134.0,15,10,188.66,1
15135.0,239,2,97.64,0
15136.0,3,4,139.82,1
15137.0,521,2,71.99,3
15138.0,394,1,136.05,0
15139.0,240,2,17.61,0
15140.0,52,8,287.24,1
15141.0,458,7,150.74,0
15142.0,46,6,292.9,1
15143.0,226,2,94.14,0
15144.0,8,29,1089.59,1
15145.0,4,4,228.72,1
15146.0,165,2,139.12,0
15147.0,240,1,83.55,0
15148.0,11,1,50.71,1
15149.0,134,5,511.27,1
15150.0,17,13,1626.83,1
15151.0,423,2,786.34,0
15152.0,10,14,998.46,1
15153.0,31,1,102.64999999999999,1
15154.0,75,3,712.35,1
15155.0,383,1,93.91,0
15156.0,1,3,156.26,1
15157.0,4,5,268.0,1
15158.0,45,2,194.82,1
15159.0,2,34,2263.8,1
15160.0,357,4,58.81,0
15161.0,388,1,61.75,0
15162.0,731,1,55.6,3
15163.0,18,2,70.68,1
15164.0,69,9,976.7,1
15165.0,373,1,269.3,0
15166.0,468,1,29.64,3
15167.0,321,5,1007.5,0
15168.0,26,1,16.69,1
15169.0,382,2,138.65,0
15170.0,407,1,12.7,0
15171.0,331,1,18.85,0
15172.0,9,5,229.67000000000002,1
15173.0,381,7,236.11,0
15174.0,323,2,83.87,0
15175.0,72,1,17.03,1
15176.0,668,1,230.22,3
15177.0,426,1,98.36,0
15178.0,260,1,4.05,0
15179.0,18,13,937.91,1
15180.0,367,3,131.93,0
15181.0,66,5,37.75,1
15182.0,154,11,424.352,1
15183.0,548,3,143.76,3
15184.0,29,4,257.54,1
15185.0,70,1,48.88,1
15186.0,14,5,173.9,1
15187.0,2,16,275.9,1
15188.0,725,1,59.910000000000004,3
15189.0,1,46,1024.84,1
15190.0,434,1,90.49,0
15191.0,463,3,116.3,3
15192.0,120,5,271.97,1
15193.0,61,1,121.55,1
15194.0,3,28,1168.39,1
15195.0,3,1,2.75,1
15196.0,433,2,105.15,0
15197.0,11,6,154.28,1
15198.0,92,5,95.08,1
15199.0,59,10,219.0,1
15200.0,495,1,113.9,3
15201.0,87,7,174.22,1
15202.0,420,3,6001.49,0
15203.0,26,15,465.95,1
15204.0,357,1,21.64,0
15205.0,85,2,136.32999999999998,1
15206.0,10,4,24.15,1
15207.0,416,3,39.36,0
15208.0,1,6,229.18,1
15209.0,730,1,45.29,3
15210.0,225,3,317.73,0
15211.0,60,2,404.57,1
15212.0,241,2,34.13999999999999,0
15213.0,319,2,37.29,0
15214.0,2,8,266.37,1
15215.0,47,7,541.28,1
15216.0,88,2,93.81,1
15217.0,563,1,104.02,3
15218.0,11,22,1190.4,1
15219.0,176,2,131.22,0
15220.0,52,6,299.41,1
15221.0,366,4,351.95,0
15222.0,319,11,154.02,0
15223.0,226,5,139.23,0
15224.0,358,5,98.23,0
15225.0,234,1,79.35000000000001,0
15226.0,311,1,30.74,0
15227.0,37,9,534.35,1
15228.0,66,6,750.21,1
15229.0,586,1,14.450000000000001,3
15230.0,239,2,40.980000000000004,0
15231.0,621,1,26.07,3
15232.0,113,2,31.95,1
15233.0,401,1,4.95,0
15234.0,277,1,23.560000000000002,0
15235.0,218,16,553.52,1
15236.0,299,1,24.58,0
15237.0,2,4,249.52,1
15238.0,29,3,240.38,1
15239.0,10,2,96.42,1
15240.0,45,12,618.37,1
15241.0,67,11,306.86,1
15242.0,422,1,8.620000000000001,0
15243.0,74,2,190.19,1
15244.0,65,3,197.36,1
15245.0,134,8,276.01,1
15246.0,238,3,153.25,0
15247.0,122,3,41.73,1
15248.0,411,3,327.22,0
15249.0,32,18,1518.54,1
15250.0,641,1,3.75,3
15251.0,9,21,923.02,1
15252.0,36,5,299.18,1
15253.0,16,8,250.41,1
15254.0,127,3,217.63,1
15255.0,67,9,546.33,1
15256.0,149,2,18.900000000000002,1
15257.0,283,2,376.6,0
15258.0,169,2,191.68,0
15259.0,513,4,464.96,3
15260.0,100,25,1323.28,1
15261.0,135,4,326.21,1
15262.0,324,3,73.59,0
15263.0,107,1,35.49,1
15264.0,64,2,178.06,1
15265.0,151,4,696.78,1
15266.0,338,5,260.8,0
15267.0,22,5,20.189999999999998,1
15268.0,479,3,84.9,3
15269.0,24,3,251.03,1
15270.0,16,21,930.87,1
15271.0,7,24,1620.45,1
15272.0,57,6,1294.47,1
15273.0,600,1,1.06,3
15274.0,4,2,96.77,1
15275.0,38,1,133.54,1
15276.0,66,4,467.08,1
15277.0,47,2,51.76,1
15278.0,562,4,36.62,3
15279.0,355,5,365.77,0
15280.0,172,3,102.0,0
15281.0,59,16,1819.6299999999999,1
15282.0,570,1,35.33,3
15283.0,390,3,58.04,0
15284.0,500,1,4.95,3
15285.0,408,1,5.67,0
15286.0,50,1,13.350000000000001,1
15287.0,22,5,80.72,1
15288.0,43,10,574.43,1
15289.0,29,5,135.06,1
15290.0,5,26,813.39,1
15291.0,26,40,1303.1,1
15292.0,201,1,115.82,0
15293.0,666,1,29.15,3
15294.0,411,1,53.7,0
15295.0,654,1,104.82,3
15296.0,51,12,1729.41,1
15297.0,10,3,106.64,1
15298.0,2,23,1009.95,1
15299.0,67,10,641.61,1
15300.0,64,1,80.14,1
15301.0,51,17,1144.85,1
15302.0,730,1,74.5,3
15303.0,290,3,317.44,0
15304.0,61,9,219.05,1
15305.0,555,1,17.15,3
15306.0,64,9,430.99,1
15307.0,96,1,80.95,1
15308.0,274,1,76.64,0
15309.0,611,4,170.1,3
15310.0,479,1,72.55,3
15311.0,1,208,11868.7,2
15312.0,75,12,449.67,1
15313.0,110,1,2.08,1
15314.0,199,3,86.88,0
15315.0,64,2,32.65,1
15316.0,327,1,1.65,0
15317.0,677,1,16.75,3
15318.0,4,1,19.330000000000002,1
15319.0,284,1,51.86,0
15320.0,44,1,110.29,1
15321.0,71,12,880.49,1
15322.0,86,2,307.6,1
15323.0,563,3,116.0,3
15324.0,701,1,18.47,3
15325.0,104,8,459.1,1
15326.0,334,5,334.36,0
15327.0,53,1,43.97,1
15328.0,408,1,19.71,0
15329.0,39,11,668.95,1
15330.0,32,2,7.29,1
15331.0,500,3,78.66,3
15332.0,366,6,494.41,0
15333.0,208,1,47.42,0
15334.0,157,3,148.14,1
15335.0,54,1,101.39,1
15336.0,402,1,74.4,0
15337.0,411,1,78.88,0
15338.0,677,1,148.55,3
15339.0,66,7,597.07,1
15340.0,562,1,11.1,3
15341.0,81,2,64.17,1
15342.0,130,1,56.839999999999996,1
15343.0,87,1,134.2,1
15344.0,1,3,196.54,1
15345.0,46,1,154.60999999999999,1
15346.0,333,3,121.32000000000001,0
15347.0,366,4,115.4,0
15348.0,72,1,19.02,1
15349.0,158,2,211.7,1
15350.0,373,2,86.5,0
15351.0,12,10,1075.01,1
15352.0,549,1,102.95,3
15353.0,255,7,1163.48,0
15354.0,603,3,284.4,3
15355.0,29,2,85.60000000000001,1
15356.0,31,13,1546.77,1
15358.0,5,42,2198.61,1
15359.0,663,8,20.67,3
15360.0,40,1,30.57,1
15361.0,362,4,100.26,0
15362.0,449,2,144.48,0
15363.0,373,2,139.59,0
15364.0,96,2,57.36,1
15365.0,26,13,710.96,1
15366.0,75,7,272.21,1
15367.0,57,11,789.59,1
15368.0,21,2,39.89,1
15369.0,492,11,115.53999999999999,3
15370.0,41,8,519.65,1
15371.0,662,1,4.95,3
15372.0,137,8,106.42,1
15373.0,8,17,1047.78,1
15374.0,129,2,18.41,1
15375.0,690,1,6.88,3
15376.0,40,3,338.75,1
15377.0,383,4,103.05,0
15378.0,463,2,22.7,3
15379.0,169,8,688.83,1
15380.0,9,11,267.82,1
15381.0,214,5,113.04,0
15382.0,15,12,1503.18,1
15384.0,170,4,234.79,1
15385.0,40,3,47.06,1
15386.0,186,1,42.98,0
15387.0,492,1,43.3,3
15388.0,270,1,20.63,0
15389.0,172,5,5.84,0
15390.0,396,2,147.51,0
15391.0,584,1,77.91,3
15392.0,5,7,372.34,1
15393.0,16,5,147.58,1
15394.0,10,11,808.31,1
15395.0,326,1,45.8,0
15396.0,113,2,57.09,1
15397.0,290,1,29.6,0
15398.0,16,2,196.72,1
15399.0,1,3,95.49,1
15400.0,92,8,79.0,1
15401.0,452,2,64.8,0
15402.0,149,6,434.28000000000003,1
15403.0,492,2,3.3200000000000003,3
15404.0,376,1,27.509999999999998,0
15405.0,189,2,130.97,0
15406.0,31,4,312.59,1
15407.0,34,4,596.1899999999999,1
15408.0,264,1,152.19,0
15409.0,721,1,28.65,3
15410.0,84,10,590.04,1
15411.0,26,4,407.31,1
15412.0,171,1,34.71,0
15413.0,692,5,86.72,3
15414.0,10,3,125.25,1
15415.0,313,1,83.79,0
15416.0,65,7,738.19,1
15417.0,85,1,52.46,1
15418.0,425,2,147.43,0
15419.0,25,1,10.489999999999998,1
15420.0,434,6,78.63,0
15421.0,59,10,837.99,1
15422.0,323,7,433.78000000000003,0
15423.0,38,3,73.13,1
15424.0,254,3,41.47,0
15425.0,400,4,452.07,0
15426.0,19,9,1382.81,1
15427.0,33,3,648.43,1
15428.0,15,4,208.84,1
15429.0,27,2,169.57,1
15430.0,468,2,142.4,3
15431.0,503,1,4.04,3
15432.0,23,2,70.93,1
15433.0,214,2,51.55,0
15434.0,8,11,434.32,1
15435.0,22,1,108.32000000000001,1
15436.0,12,3,703.66,1
15437.0,262,2,168.95,0
15438.0,131,1,88.44,1
15439.0,405,4,155.65,0
15440.0,55,3,145.0,1
15441.0,396,3,200.57,0
15442.0,249,1,9.9,0
15443.0,2,14,1880.78,1
15444.0,9,2,613.38,1
15445.0,264,2,68.95,0
15446.0,377,3,237.14000000000001,0
15447.0,331,5,113.97,0
15448.0,313,2,150.76,0
15449.0,26,3,114.07000000000001,1
15450.0,30,1,65.18,1
15451.0,434,2,190.71,0
15452.0,30,6,496.42,1
15453.0,2,7,727.96,1
15454.0,362,2,118.21,0
15455.0,598,1,25.5,3
15456.0,283,10,460.4,0
15457.0,262,1,109.19,0
15458.0,25,2,17.27,1
15459.0,417,2,23.82,0
15460.0,354,1,164.04,0
15461.0,461,2,3.79,3
15462.0,94,4,91.85,1
15463.0,29,1,12.99,1
15464.0,338,1,661.11,0
15465.0,20,32,1395.96,1
15466.0,85,4,593.95,1
15467.0,9,3,117.43,1
15468.0,51,3,259.15,1
15469.0,50,3,226.15,1
15470.0,576,1,1.26,3
15471.0,2,3,350.07,1
15472.0,113,1,173.98,1
15473.0,14,8,37.3,1
15474.0,596,1,87.62,3
15475.0,77,1,52.98,1
15476.0,380,4,224.85,0
15477.0,650,1,3.1999999999999997,3
15478.0,40,3,233.07999999999998,1
15479.0,733,1,45.4,3
15480.0,116,5,3414.7,1
15481.0,401,1,65.76,0
15482.0,16,19,549.47,1
15483.0,161,10,454.17,1
15484.0,1,6,521.99,1
15485.0,30,7,601.89,1
15486.0,527,1,2.55,3
15487.0,680,1,34.47,3
15488.0,93,5,35.44,1
15489.0,23,8,380.12,1
15490.0,430,1,88.15,0
15491.0,95,6,599.89,1
15492.0,28,2,88.86,1
15493.0,33,9,2798.7400000000002,1
15494.0,21,5,833.73,1
15495.0,379,1,39.35,0
15496.0,631,1,58.089999999999996,3
15497.0,18,9,454.05,1
15498.0,3,44,2990.34,1
15499.0,724,1,120.4,3
15500.0,8,4,310.17,1
15501.0,405,2,222.94,0
15502.0,16,14,4813.49,1
15503.0,363,2,251.33,0
15504.0,81,4,225.08,1
15505.0,53,5,228.15,1
15506.0,23,6,522.71,1
15507.0,172,1,186.45,0
15508.0,189,6,312.12,0
15509.0,380,1,115.94,0
15510.0,331,1,125.0,0
15511.0,12,5,638.94,1
15512.0,156,4,93.66,1
15513.0,33,35,2801.66,1
15514.0,12,18,726.0,1
15515.0,387,1,20.12,0
15516.0,45,3,41.68,1
15517.0,233,1,48.81,0
15518.0,64,15,1168.61,1
15519.0,383,2,109.19,0
15520.0,2,1,31.04,1
15521.0,40,16,1350.28,1
15522.0,33,2,54.14,1
15523.0,84,16,527.51,1
15524.0,25,2,192.2,1
15525.0,2,4,702.17,1
15526.0,33,2,21.979999999999997,1
15527.0,19,23,1209.43,1
15528.0,254,1,67.8,0
15529.0,23,12,1413.25,1
15530.0,22,5,373.27,1
15531.0,8,2,692.66,1
15532.0,25,10,2319.7,1
15533.0,19,3,335.48,1
15534.0,726,1,29.9,3
15535.0,173,6,613.1800000000001,1
15536.0,409,1,23.79,0
15537.0,163,1,92.69,0
15538.0,538,6,104.39999999999999,3
15539.0,7,1,55.09,1
15540.0,11,2,48.15,1
15541.0,114,1,60.730000000000004,1
15542.0,512,3,661.48,3
15543.0,288,2,122.43,0
15544.0,9,20,879.3,1
15545.0,54,2,310.52,1
15546.0,607,2,65.4,3
15547.0,7,26,3675.58,1
15548.0,596,1,74.64,3
15549.0,77,8,562.0,1
15550.0,4,12,653.42,1
15551.0,37,7,467.74,1
15552.0,217,2,66.43,0
15553.0,60,1,134.98000000000002,1
15554.0,278,1,67.35,0
15555.0,12,36,3357.19,1
15556.0,24,1,55.489999999999995,1
15557.0,29,1,71.19,1
15558.0,639,1,107.11,3
15559.0,568,1,230.6,3
15560.0,398,2,26.44,0
15561.0,12,8,286.18,1
15562.0,352,3,74.03,0
15563.0,22,7,490.45,1
15564.0,463,2,8.870000000000001,3
15565.0,50,2,36.53,1
15566.0,393,2,25.73,0
15567.0,19,1,22.65,1
15568.0,3,3,135.49,1
15569.0,104,10,342.45,1
15570.0,7,25,2941.9,1
15571.0,12,14,1614.99,1
15572.0,5,10,1262.83,1
15573.0,32,5,613.63,1
15574.0,178,6,859.55,1
15575.0,620,1,15.55,3
15576.0,38,1,161.15,1
15577.0,151,5,204.31,1
15578.0,162,1,31.05,0
15579.0,69,5,585.56,1
15580.0,377,8,555.97,0
15581.0,121,38,4770.639999999999,1
15582.0,25,3,105.47,1
15583.0,376,1,85.16,0
15584.0,24,6,711.66,1
15585.0,177,1,70.19,0
15586.0,593,3,60.04,3
15587.0,50,7,40.620000000000005,1
15588.0,678,1,24.15,3
15589.0,256,3,106.99000000000001,0
15590.0,382,5,219.96,0
15591.0,583,3,31.950000000000003,3
15592.0,47,1,37.550000000000004,1
15593.0,71,1,16.65,1
15594.0,16,5,325.37,1
15595.0,488,1,8.8,3
15596.0,101,9,711.45,1
15597.0,35,2,83.9,1
15598.0,53,2,78.82,1
15599.0,27,3,161.57,1
15600.0,428,4,253.09,0
15601.0,11,30,2168.18,1
15602.0,8,16,326.93,1
15603.0,79,2,3.51,1
15604.0,52,1,26.240000000000002,1
15605.0,36,9,527.44,1
15606.0,61,17,565.21,1
15607.0,337,9,254.65,0
15608.0,28,5,289.02,1
15609.0,184,1,71.14,0
15610.0,52,1,11.24,1
15611.0,10,26,575.43,1
15612.0,36,2,36.85,1
15613.0,610,1,46.18,3
15614.0,438,4,275.74,0
15615.0,10,47,2282.92,1
15616.0,438,1,91.09,0
15617.0,396,3,134.75,0
15618.0,33,4,114.791,1
15619.0,11,1,13.25,1
15620.0,57,4,447.28,1
15621.0,4,4,33.06,1
15622.0,43,17,1543.13,1
15623.0,141,8,418.22,1
15624.0,117,4,124.31,1
15625.0,104,9,244.05,1
15626.0,75,3,131.17,1
15627.0,457,2,39.25,3
15628.0,5,17,784.76,1
15629.0,450,4,221.7,0
15630.0,45,3,214.63,1
15631.0,642,1,87.52,3
15632.0,16,8,450.22,1
15633.0,509,13,595.93,3
15634.0,17,2,124.0,1
15635.0,396,1,37.7,0
15636.0,90,4,206.43,1
15637.0,53,5,125.86,1
15638.0,379,6,84.4,0
15639.0,134,3,209.95,1
15640.0,4,29,2168.25,1
15641.0,105,12,619.0600000000001,1
15642.0,730,1,2.5,3
15643.0,192,3,195.79,0
15644.0,166,4,424.1,1
15645.0,19,3,227.12,1
15646.0,158,5,181.59,1
15647.0,415,1,18.6,0
15648.0,204,2,114.5,0
15649.0,336,4,69.2,0
15650.0,522,2,175.06,3
15651.0,37,5,124.25,1
15652.0,91,5,440.94,1
15653.0,93,2,5.4399999999999995,1
15654.0,9,2,64.49,1
15655.0,243,1,105.13,0
15656.0,45,4,207.32999999999998,1
15657.0,23,1,1.25,1
15658.0,190,8,635.66,1
15659.0,44,3,118.68,1
15660.0,25,15,370.76,1
15661.0,317,8,118.64,0
15662.0,661,2,45.4,3
15663.0,106,1,22.59,1
15664.0,51,4,204.73,1
15665.0,168,5,644.4,1
15666.0,472,2,136.73,3
15667.0,40,1,20.22,1
15668.0,218,1,1.06,0
15669.0,40,4,106.0,1
15670.0,297,2,74.45,0
15671.0,19,7,188.47,1
15672.0,725,1,20.65,3
15673.0,88,9,809.52,1
15674.0,73,13,1482.21,1
15675.0,81,4,112.46,1
15676.0,19,3,645.56,1
15677.0,49,3,253.66,1
15678.0,53,3,273.67,1
15679.0,24,4,121.48,1
15680.0,9,10,767.96,1
15681.0,25,14,252.94,1
15682.0,599,2,53.53,3
15683.0,117,2,62.77,1
15684.0,547,3,54.05,3
15685.0,450,1,29.970000000000002,0
15686.0,420,1,1.25,0
15687.0,9,9,705.21,1
15688.0,419,1,64.37,0
15689.0,120,3,85.59,1
15690.0,4,2,12.98,1
15691.0,252,4,47.4,0
15692.0,28,1,22.85,1
15693.0,659,1,1.25,3
15694.0,1,24,715.25,1
15695.0,267,4,231.26,0
15696.0,33,13,1049.36,1
15697.0,690,1,48.25,3
15698.0,624,1,1.9,3
15699.0,18,1,111.25999999999999,1
15700.0,172,2,252.28,0
15701.0,2,4,697.18,1
15702.0,476,2,102.48,3
15703.0,265,1,14.65,0
15704.0,140,6,666.02,1
15705.0,201,1,36.3,0
15706.0,64,4,281.94,1
15707.0,35,4,488.24,1
15708.0,41,9,1656.3700000000001,1
15709.0,284,2,124.69999999999999,0
15710.0,417,1,270.98,0
15711.0,557,2,84.45,3
15712.0,9,12,648.19,1
15713.0,143,4,280.42,1
15714.0,12,5,142.04,1
15715.0,556,5,155.36,3
15716.0,146,11,875.26,1
15717.0,234,5,81.35,0
15718.0,540,1,90.92,3
15719.0,33,31,4311.97,1
15720.0,24,2,422.97,1
15721.0,12,1,187.20000000000002,1
15722.0,36,11,658.5,1
15723.0,365,4,351.79,0
15724.0,201,3,53.15,0
15725.0,15,1,84.84,1
15726.0,390,1,111.28,0
15727.0,17,15,2474.36,1
15728.0,380,2,49.6,0
15729.0,213,3,52.95,0
15730.0,66,5,339.54,1
15731.0,554,1,8.9,3
15732.0,212,10,227.76,0
15733.0,283,1,43.5,0
15734.0,115,4,494.04,1
15735.0,421,1,61.3,0
15736.0,435,2,330.58,0
15737.0,15,8,281.55,1
15738.0,19,41,1000.9300000000001,1
15739.0,66,1,20.19,1
15740.0,49,1,22.25,1
15741.0,458,2,48.44,3
15742.0,619,1,145.17,3
15743.0,16,4,412.18,1
15744.0,78,1,0.8699999999999999,1
15745.0,19,4,266.74,1
15746.0,134,1,41.54,1
15747.0,13,9,526.37,1
15748.0,40,3,134.01,1
15749.0,235,3,30.439999999999998,0
15750.0,3,18,1752.561,1
15751.0,461,11,622.43,0
15752.0,40,9,1156.72,1
15753.0,305,1,0.55,0
15754.0,51,9,473.25,1
15755.0,10,17,1020.79,1
15756.0,61,4,475.63,1
15757.0,66,6,710.52,1
15758.0,25,1,39.85,1
15759.0,218,7,80.29,0
15760.0,631,2,13916.34,3
15761.0,443,1,36.45,0
15762.0,65,2,148.07,1
15763.0,32,2,406.22,1
15764.0,88,8,690.68,1
15765.0,667,1,67.39,3
15766.0,64,3,87.14,1
15768.0,116,34,6488.73,1
15769.0,7,46,428.9,1
15770.0,613,1,108.5,3
15771.0,604,3,93.39,3
15772.0,418,1,72.32,0
15773.0,6,2,90.71000000000001,1
15774.0,69,6,548.77,1
15775.0,245,2,17.87,0
15776.0,133,1,75.31,1
15777.0,241,7,175.26,0
15778.0,431,1,78.65,0
15779.0,463,2,66.84,3
15780.0,184,3,120.57000000000001,0
15781.0,25,3,79.35,1
15782.0,10,4,296.4,1
15783.0,11,1,48.11,1
15784.0,468,2,171.73999999999998,3
15785.0,33,16,603.27,1
15786.0,46,5,1388.03,1
15787.0,26,3,445.93,1
15788.0,509,1,68.26,3
15789.0,358,6,253.51,0
15790.0,10,1,119.85,1
15791.0,44,5,445.09,1
15792.0,400,2,138.91,0
15793.0,15,8,77.03999999999999,1
15794.0,736,2,50.65,3
15795.0,150,8,364.58,1
15796.0,1,17,1206.48,1
15797.0,113,6,40.06,1
15798.0,493,3,201.48000000000002,3
15799.0,76,4,349.75,1
15800.0,107,7,633.1800000000001,1
15801.0,46,3,189.71,1
15802.0,143,1,451.42,1
15803.0,51,4,145.17,1
15804.0,1,13,972.15,1
15805.0,23,30,1444.07,1
15806.0,46,3,62.13,1
15807.0,50,5,229.12,1
15808.0,306,21,2874.7,1
15809.0,36,7,504.92,1
15810.0,79,8,429.72,1
15811.0,22,7,1018.66,1
15812.0,107,12,418.99,1
15813.0,208,2,151.0,0
15814.0,17,6,313.98,1
15815.0,64,5,105.86,1
15816.0,542,2,40.65,3
15817.0,421,3,455.16,0
15818.0,588,1,20.17,3
15819.0,49,10,496.05,1
15820.0,320,1,38.24,0
15821.0,44,2,229.18,1
15822.0,3,6,185.7,1
15823.0,372,3,579.96,0
15824.0,453,2,67.33,0
15825.0,172,1,176.79,0
15826.0,56,4,350.21,1
15827.0,73,28,1099.78,1
15828.0,375,1,336.24,0
15829.0,99,2,53.69,1
15830.0,38,1,113.64,1
15831.0,58,3,179.63,1
15832.0,254,1,124.75,0
15833.0,738,1,19.35,3
15834.0,70,7,1466.51,1
15835.0,44,4,153.65,1
15836.0,50,1,92.44,1
15837.0,65,2,193.1,1
15838.0,11,34,387.07,1
15839.0,33,3,131.96,1
15840.0,59,2,52.949999999999996,1
15841.0,73,9,163.98,1
15842.0,393,2,85.23,0
15843.0,304,1,57.15,0
15844.0,46,1,19.73,1
15845.0,18,11,559.84,1
15846.0,385,1,52.69,0
15847.0,38,5,172.34,1
15848.0,622,1,114.74,3
15850.0,19,6,658.15,1
15851.0,527,1,15.940000000000001,3
15852.0,187,3,157.61,0
15853.0,52,1,44.08,1
15854.0,4,21,864.4,1
15855.0,137,6,181.74,1
15856.0,4,52,2246.08,1
15857.0,19,2,30.97,1
15858.0,16,13,1295.43,1
15859.0,432,1,108.64,0
15860.0,41,17,1208.26,1
15861.0,12,12,1418.6299999999999,1
15862.0,8,13,1613.52,1
15863.0,26,5,244.4,1
15864.0,22,7,58.24,1
15865.0,41,5,536.11,1
15866.0,101,1,174.25,1
15867.0,5,31,3557.5,1
15868.0,583,1,10.07,3
15869.0,277,3,79.12,0
15870.0,33,4,418.97,1
15871.0,437,1,33.099999999999994,0
15872.0,15,4,473.83,1
15873.0,500,4,1.7,3
15874.0,64,21,2295.02,1
15875.0,646,1,43.87,3
15876.0,409,2,40.72,0
15877.0,2,2,241.46,1
15878.0,562,2,111.83,3
15879.0,404,4,615.33,0
15880.0,369,1,455.74,0
15881.0,312,5,96.19,0
15882.0,199,8,146.81,0
15883.0,2,2,144.78,1
15884.0,432,2,31.310000000000002,0
15885.0,93,15,486.42,1
15886.0,60,4,207.14,1
15887.0,407,3,100.07000000000001,0
15888.0,81,3,147.62,1
15889.0,157,8,1102.55,1
15890.0,395,5,125.53,0
15891.0,227,1,164.41,0
15892.0,669,1,104.98,3
15893.0,482,1,1.06,3
15894.0,253,2,158.36,0
15895.0,150,1,21.83,1
15897.0,194,2,50.21,0
15898.0,1,25,2497.63,1
15899.0,369,1,33.0,0
15900.0,24,4,269.22,1
15901.0,17,7,356.61,1
15902.0,380,1,38.69,0
15903.0,10,12,287.71,1
15904.0,8,1,88.6,1
15905.0,543,1,60.89,3
15906.0,20,10,877.66,1
15907.0,4,3,644.97,1
15908.0,491,2,139.39,3
15909.0,174,1,13.02,0
15910.0,1,15,1119.67,1
15911.0,624,8,725.75,3
15912.0,178,9,261.47,1
15913.0,534,1,2.1,3
15914.0,378,2,45.12,0
15915.0,402,1,255.92,0
15916.0,16,13,1216.17,1
15917.0,248,5,394.27,0
15918.0,191,3,173.52,0
15919.0,20,2,495.38,1
15920.0,154,9,327.46999999999997,1
15921.0,173,4,347.78,1
15922.0,373,1,97.0,0
15923.0,373,1,118.22,0
15924.0,731,1,53.46,3
15925.0,194,1,34.75,0
15926.0,542,1,7.26,3
15927.0,647,1,56.42,3
15928.0,656,1,24.6,3
15929.0,644,1,4.95,3
15930.0,67,1,84.48,1
15931.0,428,1,67.4,0
15932.0,4,8,171.67,1
15933.0,21,3,158.04,1
15934.0,418,2,51.35,0
15935.0,239,2,327.54,0
15936.0,379,2,55.76,0
15937.0,64,1,16.6,1
15938.0,112,9,86.98,1
15939.0,90,16,298.86,1
15940.0,311,1,8.95,0
15941.0,637,1,40.5,3
15942.0,134,1,37.21,1
15943.0,650,2,20.79,3
15944.0,277,4,144.95,0
15945.0,365,4,110.72000000000001,0
15946.0,503,3,66.0,3
15947.0,83,1,116.64,1
15948.0,8,3,241.09,1
15949.0,17,2,34.67,1
15950.0,32,10,1188.79,1
15951.0,9,3,239.03,1
15952.0,34,4,298.08,1
15953.0,15,18,612.95,1
15954.0,589,1,34.0,3
15955.0,24,22,1037.54,1
15956.0,551,2,36.9,3
15957.0,32,3,365.0,1
15958.0,74,4,239.57999999999998,1
15959.0,682,3,295.81,3
15960.0,374,4,92.3,0
15961.0,379,1,157.18,0
15962.0,449,1,93.52,0
15963.0,20,2,67.48,1
15964.0,663,1,73.76,3
15965.0,17,13,909.47,1
15966.0,451,1,53.61,0
15967.0,23,12,1549.48,1
15968.0,388,1,217.44,0
15969.0,3,5,244.68,1
15970.0,304,2,69.59,0
15971.0,18,18,106.2,1
15972.0,456,5,747.8,0
15973.0,367,3,74.17,0
15974.0,39,7,496.24,1
15975.0,84,1,51.440000000000005,1
15976.0,165,6,1008.54,1
15977.0,17,2,194.96,1
15978.0,77,3,292.45,1
15979.0,603,1,28.25,3
15980.0,89,7,236.88,1
15981.0,25,21,764.03,1
15982.0,605,1,154.49,3
15983.0,22,8,665.83,1
15984.0,3,30,1932.14,1
15985.0,123,7,188.20000000000002,1
15986.0,30,2,36.06,1
15987.0,12,8,416.14,1
15988.0,19,3,388.58,1
15989.0,376,2,274.03,0
15990.0,44,7,508.36,1
15991.0,534,1,41.0,3
15992.0,4,3,136.9,1
15993.0,9,7,1233.01,1
15994.0,55,3,397.17,1
15995.0,414,1,306.12,0
15996.0,88,7,773.5,1
15998.0,37,16,3689.64,1
15999.0,736,1,0.85,3
16000.0,3,3,30.11,1
16001.0,381,1,67.49,0
